Route.Number,Seg.Number,Latitude,Longitude,Incident.Date,Time,Day,Road.Name,Crash.Severity,Direction,Light.Condition,Roadway.Type,Surface.Type,Type,Density.Score,DD.Check.Score,Seg.Density.Score,Seg.DD.Check.Score,Den.Top20Rt,Den.Top50Seg,DD.Top20Rt,DD.Top50Seg
614,574,38.102774,-78.599954,10/30/2013,3:30:00 AM,Wed,3082 GARTH RD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.009259485,0.087671233,0.000384615,0.007305936,No,No,No,No
1408,1992,38.064042,-78.504546,11/2/2013,12:52:00 AM,Sat,SUMMIT ROAD,property damage crash,Not Provided,4. Darkness - Road Lighted,2. Curve - Level,1. Dry,Accident,0.008333333,0.014611872,0,0.014611872,No,No,No,No
692,1085,37.998677,-78.725078,11/3/2013,10:07:00 AM,Sun,PLANK ROAD,property damage crash,West,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.022813036,0.226484018,0.001234568,0.007305936,Yes,No,Yes,No
606,542,38.154052,-78.435649,11/10/2013,10:00:00 PM,Sun,DICKERSON ROAD,injury crash,North,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.006814507,0.094977169,0.028571429,0.029223744,No,No,No,No
64,237,38.019409,-78.436758,11/10/2013,7:55:00 PM,Sun,I-64 WB,property damage crash,West,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,0.000263158,0.03652968,No,No,Yes,No
64,229,38.008105,-78.509197,11/10/2013,10:52:00 PM,Sun,INTERSTATE 64 EASTBOUND,property damage crash,West,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,8.33333E-05,0.014611872,No,No,Yes,No
769,1359,38.060115,-78.432271,11/12/2013,7:34:00 PM,Tue,VINCENNESS ROAD,property damage crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.012734584,0.03652968,0.02,0.007305936,No,No,No,No
743,1280,38.065544,-78.495385,11/15/2013,7:24:00 PM,Fri,HYDRAULIC RD,property damage crash,West,4. Darkness - Road Lighted,1. Straight - Level,1. Dry,Accident,0.014030319,0.745205479,7.14286E-05,0.007305936,Yes,No,Yes,No
1116,1690,38.033556,-78.454982,11/15/2013,6:58:00 PM,Fri,RIVERBEND DRIVE,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.001166667,0.102283105,0.001166667,0.102283105,No,Yes,No,Yes
20,99,38.125875,-78.333333,11/17/2013,2:30:00 AM,Sun,STONY POINT RD (4742),property damage crash,North,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.030377569,1.56347032,0.00047619,0.007305936,Yes,No,Yes,No
20,98,38.117098,-78.344001,11/17/2013,10:59:00 AM,Sun,STONY POINT RD,property damage crash,Not Provided,2. Daylight,1. Straight - Level,1. Dry,Accident,0.030377569,1.56347032,0.00047619,0.007305936,Yes,No,Yes,No
743,1279,38.062381,-78.491848,11/19/2013,9:00:00 PM,Tue,SEMINOLE TRAIL,injury crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.014030319,0.745205479,0.0021875,0.255707763,Yes,Yes,Yes,Yes
710,1150,37.975811,-78.639924,11/20/2013,8:39:00 PM,Wed,TAYLORS GAP,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.002153518,0.007305936,0.002631579,0.007305936,No,No,No,No
614,568,38.118226,-78.647227,11/23/2013,5:34:00 PM,Sat,GARTH RD,injury crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.009259485,0.087671233,0.0008,0.014611872,No,No,No,No
800,1429,37.810816,-78.676974,11/24/2013,1:23:00 AM,Sun,SCHUYLER RD,property damage crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.002727273,0.021917808,0,0.014611872,No,No,No,No
53,223,37.98676,-78.436538,11/29/2013,7:24:00 PM,Fri,1546 THOMAS JEFFERSON PKY,injury crash,East,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.008475812,0.4456621,0.002040816,0.073059361,No,Yes,Yes,Yes
794,1406,37.992408,-78.344812,12/6/2013,2:03:00 AM,Fri,4535 THREE CHOPT RD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,7. Other,Accident,0.016666667,0.007305936,0.016666667,0.007305936,No,No,No,No
29,195,38.096805,-78.464514,12/6/2013,10:45:00 PM,Fri,SEMINOLE TRAIL,pedestrian injury crash,Not Provided,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.012304447,2.527853881,3.92157E-05,0.014611872,Yes,No,Yes,No
628,644,38.248672,-78.58125,12/7/2013,7:15:00 AM,Sat,ROUTE 628,injury crash,West,1. Dawn,4. Grade - Curve,1. Dry,Accident,0.038095238,0.058447489,0.038095238,0.058447489,No,Yes,No,Yes
53,226,37.941649,-78.369029,12/15/2013,3:17:00 AM,Sun,THOMAS JEFFERSON PKWY,fatal crash,East,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.008475812,0.4456621,0,0.043835616,No,No,Yes,No
601,503,38.112254,-78.546032,12/17/2013,8:42:00 PM,Tue,FREE UNION RD,property damage crash,North,5. Darkness - Road Not Lighted,4. Grade - Curve,2. Wet,Accident,0.017077528,0.306849315,0.001111111,0.021917808,Yes,No,Yes,No
631,677,38.06856,-78.467392,12/24/2013,5:45:00 PM,Tue,EAST RIO ROAD,injury crash,Not Provided,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.022779613,1.234703196,3.44828E-05,0.007305936,Yes,No,Yes,No
64,239,38.016697,-78.399803,12/24/2013,4:30:00 PM,Tue,I-64 EAST BOUND,property damage crash,East,2. Daylight,1. Straight - Level,1. Dry,Accident,0.006583343,0.898630137,0.000210526,0.029223744,No,No,Yes,No
29,189,38.081097,-78.474473,12/26/2013,6:03:00 PM,Thu,SEMINOLE TRAIL,injury crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.012304447,2.527853881,7.84314E-05,0.029223744,Yes,No,Yes,No
682,1022,38.059327,-78.643138,12/31/2013,10:29:00 PM,Tue,GILLIAMS RIDGE ROAD,injury crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.003179929,0.007305936,0,0.007305936,No,No,No,No
64,251,38.02232,-78.54451,1/4/2014,11:15:00 PM,Sat,INTERSTATE 64 EASTBOUND,property damage crash,West,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,0.000428571,0.065753425,No,No,Yes,Yes
64,229,38.00814,-78.5079,1/6/2014,12:30:00 AM,Mon,INTERSTATE 64 WESTBOUND,property damage crash,East,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,8.33333E-05,0.014611872,No,No,Yes,No
53,219,38.00841,-78.46291,1/7/2014,3:40:00 AM,Tue,THOMAS JEFFERSON PKWY,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.008475812,0.4456621,0.001235955,0.080365297,No,Yes,Yes,Yes
633,696,37.92174504,-78.73415977,1/8/2014,6:28:00 AM,Wed,6865 HEARDS MOUNTAIN RD,property damage crash,East,5. Darkness - Road Not Lighted,5. Hillcrest - Straight,"11. Sand, Dirt, Gravel",Accident,0.011717297,0.014611872,0.016666667,0.007305936,No,No,No,No
810,1448,38.15173,-78.66799,1/19/2014,8:38:00 PM,Sun,BROWNS GAP TURNPIKE,property damage crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.019907987,0.146118721,0.00212766,0.014611872,Yes,No,Yes,No
29,118,37.902816,-78.693444,1/24/2014,8:29:00 PM,Fri,MONACAN TRAIL ROAD,fatal crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
151,283,38.02977764,-78.80693514,1/24/2014,6:23:00 PM,Fri,CRITZER SHOP RD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.0007,0.051141553,0,0.029223744,No,No,No,No
635,710,37.99764174,-78.71640216,1/25/2014,4:43:00 AM,Sat,MILLER SCHOOL RD,property damage crash,North,5. Darkness - Road Not Lighted,5. Hillcrest - Straight,1. Dry,Accident,0.010202807,0.080365297,0.000833333,0.007305936,No,No,No,No
743,1281,38.06898,-78.49785,1/26/2014,2:01:00 AM,Sun,2600 HYDRAULIC RD.,injury crash,South,4. Darkness - Road Lighted,4. Grade - Curve,4. Icy,Accident,0.014030319,0.745205479,0.000136364,0.021917808,Yes,No,Yes,No
20,34,37.88428,-78.54897,1/28/2014,1:56:00 PM,Tue,ROUTE 20 NORTH,property damage crash,South,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.030377569,1.56347032,0.0012,0.065753425,Yes,Yes,Yes,Yes
601,501,38.09658,-78.5437,1/29/2014,7:58:00 PM,Wed,GARTH RD,injury crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,7. Other,Accident,0.017077528,0.306849315,0.000746269,0.03652968,Yes,No,Yes,No
1404,1973,38.05951,-78.50955,1/29/2014,4:29:00 PM,Wed,WESTMINSTER ROAD,property damage crash,Not Provided,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.005429363,0.014611872,0.0025,0.007305936,No,No,No,No
20,76,38.06646,-78.41661,2/2/2014,7:45:00 PM,Sun,STONY POINT ROAD,property damage crash,West,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.030377569,1.56347032,0.000131579,0.007305936,Yes,No,Yes,No
1722,2448,38.12780612,-78.43876735,2/7/2014,11:40:00 PM,Fri,Worth Crossing,property damage crash,Not Provided,4. Darkness - Road Lighted,1. Straight - Level,1. Dry,Accident,0.002105263,0.029223744,0.000526316,0.007305936,No,No,No,No
250,397,38.05818,-78.59963,2/10/2014,7:26:00 PM,Mon,4372 IVY RD,property damage crash,West,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.016825849,1.928767123,0.001272727,0.102283105,Yes,Yes,Yes,Yes
29,215,38.18652742,-78.40005394,2/11/2014,4:20:00 PM,Tue,SEMINOLE TRAIL,injury crash,North,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.012304447,2.527853881,6.06061E-05,0.014611872,Yes,No,Yes,No
1072,1642,38.15990925,-78.52295656,2/13/2014,1:40:00 AM,Thu,MOCKERNUT LN.,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,3. Snowy,Accident,0.005548038,0.007305936,0.016666667,0.007305936,No,No,No,No
29,203,38.11968,-78.44841,2/15/2014,2:47:00 AM,Sat,SEMINOLE TRAIL,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,2. Wet,Accident,0.012304447,2.527853881,2.27273E-05,0.007305936,Yes,No,Yes,No
250,370,38.04522455,-78.72429083,2/16/2014,11:05:00 AM,Sun,ROCKFISH GAP TPK,injury crash,Not Provided,2. Daylight,1. Straight - Level,1. Dry,Accident,0.016825849,1.928767123,0.000727273,0.058447489,Yes,No,Yes,Yes
810,1474,38.09799,-78.68925,2/21/2014,8:07:00 AM,Fri,WHITE HALL ROAD,property damage crash,North,7. Unknown,3. Grade - Straight,2. Wet,Accident,0.019907987,0.146118721,0.001304348,0.021917808,Yes,No,Yes,No
810,1454,38.20312,-78.66535,2/23/2014,11:30:00 PM,Sun,BLACKWELLS HOLLOW RD,property damage crash,North,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.019907987,0.146118721,0.007142857,0.014611872,Yes,No,Yes,No
663,903,38.21637,-78.51353,2/26/2014,8:54:00 PM,Wed,SIMMONS GAP ROAD,property damage crash,South,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.003374845,0.043835616,0.002777778,0.014611872,No,No,No,No
1427,2053,38.0730744,-78.47820287,2/27/2014,11:16:00 PM,Thu,674 HILLSDALE DR,property damage crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.001874583,0.043835616,0.000147059,0.007305936,No,No,No,No
20,38,37.95797,-78.52562,3/9/2014,3:07:00 AM,Sun,SCOTTSVILLE RD,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.030377569,1.56347032,0.003246753,0.182648402,Yes,Yes,Yes,Yes
601,500,38.07993509,-78.53863161,3/13/2014,2:35:00 AM,Thu,GARTH RD,property damage crash,West,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.017077528,0.306849315,0.000895522,0.043835616,Yes,Yes,Yes,No
53,226,37.95355,-78.38088,3/14/2014,10:02:00 PM,Fri,THOMAS JEFFERSON PARKWAY,property damage crash,Not Provided,2. Daylight,2. Curve - Level,1. Dry,Accident,0.008475812,0.4456621,0,0.043835616,No,No,Yes,No
743,1291,38.11004,-78.47858,3/15/2014,9:41:00 PM,Sat,EARLYSVILLE ROAD,injury crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.014030319,0.745205479,0.000306122,0.021917808,Yes,No,Yes,No
656,852,38.06836,-78.50223,3/16/2014,11:24:00 PM,Sun,GEORGETOWN RD,property damage crash,Not Provided,4. Darkness - Road Lighted,1. Straight - Level,3. Snowy,Accident,0.0004375,0.051141553,0.000125,0.014611872,No,No,No,No
618,596,37.86498,-78.45788,3/16/2014,2:18:00 PM,Sun,JEFFERSON MILL RD,injury crash,North,2. Daylight,4. Grade - Curve,1. Dry,Accident,0.011517536,0.087671233,0.004545455,0.03652968,Yes,Yes,No,No
755,1336,37.82565,-78.65262,3/16/2014,9:56:00 PM,Sun,IRISH ROAD,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,3. Snowy,Accident,0.004545455,0.007305936,0,0.007305936,No,No,No,No
64,251,38.02223,-78.54915,3/16/2014,1:41:00 AM,Sun,INTERSTATE 64 EASTBOUND,injury crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.006583343,0.898630137,0.000428571,0.065753425,No,No,Yes,Yes
64,251,38.02257,-78.5464,3/17/2014,1:13:00 AM,Mon,I-64,property damage crash,West,5. Darkness - Road Not Lighted,3. Grade - Straight,3. Snowy,Accident,0.006583343,0.898630137,0.000428571,0.065753425,No,No,Yes,Yes
786,1392,38.05336,-78.59674,3/19/2014,9:30:00 PM,Wed,DICK WOODS RD,property damage crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,2. Wet,Accident,0.002597403,0.014611872,0.002597403,0.014611872,No,No,No,No
795,1420,37.98101,-78.44941,3/23/2014,6:00:00 PM,Sun,THOMAS JEFFERSON PARKWAY,injury crash,East,2. Daylight,5. Hillcrest - Straight,1. Dry,Accident,0.027658537,0.16803653,0,0.029223744,Yes,No,Yes,No
795,1410,37.81693,-78.49012,3/24/2014,9:02:00 PM,Mon,BLENHEIM ROAD,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.027658537,0.16803653,0.001176471,0.014611872,Yes,No,Yes,No
64,240,38.00357,-78.35761,4/11/2014,2:44:00 PM,Fri,I-64 EB,injury crash,West,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.006583343,0.898630137,0.000263158,0.03652968,No,No,Yes,No
250,381,38.05121,-78.69829,4/13/2014,3:50:00 AM,Sun,ROCKFISH GAP TPK,property damage crash,East,4. Darkness - Road Lighted,1. Straight - Level,1. Dry,Accident,0.016825849,1.928767123,0.000105263,0.007305936,Yes,No,Yes,No
64,244,38.04384,-78.79807,4/17/2014,12:08:00 AM,Thu,INTERSTATE 64 WESTBOUND,injury crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.006583343,0.898630137,0.00035,0.051141553,No,No,Yes,Yes
64,251,38.02216,-78.54327,4/25/2014,12:15:00 AM,Fri,I-64 EB,property damage crash,West,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.006583343,0.898630137,0.000428571,0.065753425,No,No,Yes,Yes
20,27,37.82403,-78.52111,4/27/2014,12:26:00 AM,Sun,7610 SCOTTSVILLE ROAD,property damage crash,South,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.030377569,1.56347032,0.000645161,0.029223744,Yes,No,Yes,No
29,118,37.90389,-78.69292,4/27/2014,1:35:00 AM,Sun,MONACAN TRAIL,injury crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.012304447,2.527853881,0.003666667,0.321461187,Yes,Yes,Yes,Yes
631,664,38.00761,-78.5095,4/27/2014,2:48:00 AM,Sun,5TH STREET,property damage crash,Not Provided,4. Darkness - Road Lighted,1. Straight - Level,1. Dry,Accident,0.022779613,1.234703196,0.00020202,0.014611872,Yes,No,Yes,No
616,583,38.02509,-78.35548,5/3/2014,12:57:00 AM,Sat,BLACK CAT RD.,property damage crash,Not Provided,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.00234717,0.051141553,0.005128205,0.014611872,No,No,No,No
20,38,37.92142,-78.54813,5/5/2014,10:25:00 PM,Mon,SCOTTSVILLE RD,injury crash,South,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.030377569,1.56347032,0.003246753,0.182648402,Yes,Yes,Yes,Yes
742,1277,38.01481,-78.48626,5/16/2014,10:26:00 PM,Fri,AVON ST EXT,property damage crash,North,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.001909091,0.153424658,0,0.021917808,No,No,Yes,No
799,1427,38.00583,-78.30936,5/16/2014,4:51:00 AM,Fri,1128 BEAVERDAM ROAD,injury crash,North,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.007894737,0.021917808,0.007894737,0.021917808,No,No,No,No
631,654,37.97552,-78.54365,5/18/2014,7:46:00 PM,Sun,OLD LYNCHBURG ROAD,injury crash,South,2. Daylight,2. Curve - Level,1. Dry,Accident,0.022779613,1.234703196,0.029545455,0.474885845,Yes,No,Yes,Yes
795,1417,37.94151,-78.46589,5/25/2014,2:58:00 AM,Sun,PRESIDENTS RD.,injury crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.027658537,0.16803653,0.001428571,0.021917808,Yes,No,Yes,No
604,534,38.20448,-78.47083,5/31/2014,10:54:00 PM,Sat,BUFFALO RIVER ROAD,injury crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.002028754,0.021917808,0,0.021917808,No,No,No,No
631,669,38.05787,-78.46124,6/15/2014,1:12:00 AM,Sun,EAST RIO RD,property damage crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.022779613,1.234703196,7.40741E-05,0.014611872,Yes,No,Yes,No
53,222,37.99251,-78.44451,6/24/2014,2:06:00 AM,Tue,THOMAS JEFFERSON PKWY,property damage crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.008475812,0.4456621,0.000612245,0.021917808,No,No,Yes,No
631,665,38.00947,-78.50734,6/27/2014,2:45:00 AM,Fri,5TH STREET,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.022779613,1.234703196,0.00020202,0.014611872,Yes,No,Yes,No
250,439,37.9961,-78.35192,6/29/2014,5:37:00 PM,Sun,RICHMOND RD,injury crash,West,2. Daylight,5. Hillcrest - Straight,1. Dry,Accident,0.016825849,1.928767123,0.000363636,0.014611872,Yes,No,Yes,No
627,625,37.77327,-78.56046,7/12/2014,9:00:00 PM,Sat,WARREN FERRY RD,property damage crash,West,2. Daylight,4. Grade - Curve,1. Dry,Accident,0.029451897,0.058447489,0.008333333,0.007305936,No,No,No,No
708,1137,37.94341,-78.5871,7/17/2014,10:18:00 PM,Thu,REDHILL ROAD,property damage crash,West,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.022244837,0.138812785,0.003333333,0.029223744,Yes,No,No,No
1210,1869,38.06688,-78.69953,7/18/2014,2:11:00 AM,Fri,1100 BLOCK HIGH ST,property damage crash,Not Provided,4. Darkness - Road Lighted,7. Dip - Straight,1. Dry,Accident,0.011111111,0.007305936,0,0.007305936,No,No,No,No
250,392,38.06139,-78.649,7/19/2014,4:21:00 AM,Sat,ROCKFISH GAP TPKE,property damage crash,West,5. Darkness - Road Not Lighted,3. Grade - Straight,2. Wet,Accident,0.016825849,1.928767123,0.000421053,0.029223744,Yes,No,Yes,No
53,222,37.98964,-78.44308,7/19/2014,2:42:00 AM,Sat,THOMAS JEFFERSON PARKWAY,property damage crash,Not Provided,5. Darkness - Road Not Lighted,2. Curve - Level,2. Wet,Accident,0.008475812,0.4456621,0.000612245,0.021917808,No,No,Yes,No
627,626,37.78413,-78.57129,7/30/2014,10:32:00 PM,Wed,JAMES RIVER RD,injury crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.029451897,0.058447489,0.003703704,0.007305936,No,No,No,No
20,73,38.05604,-78.43587,8/3/2014,1:39:00 AM,Sun,STONY POINT RD,injury crash,South,5. Darkness - Road Not Lighted,3. Grade - Straight,1. Dry,Accident,0.030377569,1.56347032,0.000681818,0.043835616,Yes,No,Yes,No
600,482,38.03678,-78.3055,8/8/2014,2:21:00 AM,Fri,CAMPBELL ROAD,property damage crash,East,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.032098765,0.087671233,0.012,0.021917808,Yes,No,No,No
250,332,38.03407,-78.45721,8/11/2014,9:45:00 PM,Mon,FREE BRIDGE LANE,property damage crash,North,4. Darkness - Road Lighted,9. Other,2. Wet,Accident,0.016825849,1.928767123,0.000108108,0.029223744,Yes,No,Yes,No
250,361,38.03901,-78.82664,8/14/2014,6:27:00 PM,Thu,ROCKFISH GAP TURNPIKE,fatal crash,West,2. Daylight,3. Grade - Straight,1. Dry,Accident,0.016825849,1.928767123,0.000149254,0.007305936,Yes,No,Yes,No
20,35,37.88609,-78.54872,8/22/2014,5:06:00 PM,Fri,SCOTTSVILLE ROAD,injury crash,Not Provided,2. Daylight,1. Straight - Level,2. Wet,Accident,0.030377569,1.56347032,0.001333333,0.073059361,Yes,Yes,Yes,Yes
677,988,38.05454,-78.56614,8/28/2014,1:06:00 AM,Thu,OLD BALLARD RD,property damage crash,South,5. Darkness - Road Not Lighted,4. Grade - Curve,1. Dry,Accident,0.004191761,0.021917808,0.003571429,0.014611872,No,No,No,No
649,799,38.1144,-78.42469,8/29/2014,12:05:00 AM,Fri,PROFFIT RD.,property damage crash,West,5. Darkness - Road Not Lighted,2. Curve - Level,1. Dry,Accident,0.004837444,0.189954338,0.001428571,0.043835616,No,Yes,Yes,No
620,602,37.89518,-78.43164,8/30/2014,7:08:00 PM,Sat,ROLLING RD,injury crash,South,2. Daylight,2. Curve - Level,1. Dry,Accident,0.003333333,0.03652968,0.000666667,0.007305936,No,No,No,No
606,542,38.16482,-78.42183,8/30/2014,4:05:00 AM,Sat,4780 DICKERSON RD,property damage crash,East,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.006814507,0.094977169,0.028571429,0.029223744,No,No,No,No
29,208,38.13309,-78.43434,8/31/2014,1:35:00 AM,Sun,3500 SEMINOLE TRAIL,property damage crash,North,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.012304447,2.527853881,7.89474E-05,0.021917808,Yes,No,Yes,No
64,233,38.007,-78.49429,9/2/2014,3:30:00 AM,Tue,I-64,injury crash,West,5. Darkness - Road Not Lighted,1. Straight - Level,1. Dry,Accident,0.006583343,0.898630137,0.000125,0.014611872,No,No,Yes,No
29,139,37.99981,-78.58117,9/7/2014,8:47:00 AM,Sun,MONACAN TRAIL,injury crash,South,2. Daylight,1. Straight - Level,1. Dry,Accident,0.012304447,2.527853881,0.000894737,0.124200913,Yes,Yes,Yes,Yes
